Composition,Conductivity (S/cm),Temperature (degC),PO2 (%),PH2O (%),Grainsize,Ref,Carrier Type
(BaO)1(CeO2)0.85(Y2O3)0.025(SnO2)0.1,0.000978023,800,0,3,,https://doi.org/10.1016/j.jallcom.2008.12.120,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.001050915,698.9935235,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.001018485,674.677478,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000989591,648.6041616,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000954988,623.003397,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000928364,597.911107,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000869542,575.0117087,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000852431,550.1800515,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.00081461,523.8155559,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000776973,499.779574,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.00070639,475.2256929,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000672221,449.1742617,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000608018,424.8724455,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000558891,400.0652498,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000972123,698.9935235,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000962364,674.677478,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.00094171,648.6041616,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000915243,623.003397,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000883446,597.911107,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000839278,575.0117087,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000805459,550.1800515,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000786258,523.8155559,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000744637,499.779574,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000604438,475.2256929,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000575201,449.1742617,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000527689,424.8724455,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.045(YbO)0.09,0.000516989,400.0652498,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.077858272,802.168626,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.070432539,752.7132028,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.060475901,700.6705787,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.049127446,650.5359376,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.040108321,600.6618504,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.03280078,550.9219,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.024087064,500.6799807,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.016846649,449.8257371,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(BaO)1(CeO2)0.8(Y2O3)0.025(Nd2O3)0.075,0.010978026,400.2549706,20,3,1.5,https://doi.org/10.1016/j.ssi.2006.02.047,H
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,43.51638009,800,1.48198E-12,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,43.75117996,800,3.32611E-13,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,44.18164639,800,3.02984E-14,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,44.51427953,800,2.82073E-15,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,44.63167947,800,5.62829E-16,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,44.94474596,800,2.91017E-17,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CoO2)0.05,45.17954583,800,5.93463E-18,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,29.78058768,800,1.48198E-12,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,31.65898664,800,3.41419E-13,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,33.08735252,800,3.02984E-14,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,34.06568531,800,2.89542E-15,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,35.16141804,800,5.62829E-16,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,36.15931749,800,2.98724E-17,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(CuO)0.05,36.49195064,800,5.93463E-18,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,5.596201044,800,1.52122E-12,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,7.024566922,800,3.67662E-13,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,9.881298676,800,3.17855E-14,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,14.06856303,800,2.9721E-15,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,16.04479527,800,5.75223E-16,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,17.8057943,800,2.98724E-17,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(NiO)0.05,19.01892696,800,6.3908E-18,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,7.357200071,800,1.52122E-12,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,8.452932799,800,3.58177E-13,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,9.998698611,800,3.17855E-14,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,11.21183127,800,2.9721E-15,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,12.73803043,800,5.62829E-16,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,14.83166261,800,2.91017E-17,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(MoO2)0.05,16.1621952,800,6.22593E-18,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,0.09797075,800,1.48198E-12,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,0.430603899,800,3.67662E-13,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,1.428503348,800,3.17855E-14,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,1.976369712,800,3.03754E-15,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,2.40683614,800,5.62829E-16,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,3.287335654,800,2.91017E-17,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(SrO)0.85(Y2O3)0.05(TiO2)0.95(ZnO)0.05,4.070001888,800,6.22593E-18,0,,https://doi.org/10.1016/S0025-5408(02)00774-2,E
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.016852656,1007.139646,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.012257417,960.9214391,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.009506887,912.8848421,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.006625948,858.9312215,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.004519287,807.5860806,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.002891415,758.6855114,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.00181301,705.2093794,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.001160976,655.4632496,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.9(CaO)0.1(CeO2)0.9(Nd2O3)0.05,0.00077811,603.4464102,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.024351019,1007.139646,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.019715364,960.9214391,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.01402467,912.8848421,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.010420383,858.9312215,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.006812588,807.5860806,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.00454989,758.6855114,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.002792739,705.2093794,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.001827968,655.4632496,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.92(CaO)0.08(CeO2)0.9(Nd2O3)0.05,0.001251179,603.4464102,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Y2O3)0.05,0.007,600,20,3,,https://doi.org/10.1016/j.electacta.2019.02.112,H
(BaO)0.95(CaO)0.05(CeO2)0.9(Y2O3)0.05,0.013,700,20,3,,https://doi.org/10.1016/j.electacta.2019.02.112,H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.044591311,1007.139646,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.034585145,960.9214391,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.026824334,912.8848421,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.019109705,858.9312215,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.014211088,807.5860806,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.008897746,758.6855114,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.006346215,705.2093794,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.004152651,655.4632496,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)0.95(CaO)0.05(CeO2)0.9(Nd2O3)0.05,0.002292491,603.4464102,20,1.9,,https://doi.org/10.1016/0167-2738(91)90189-I,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.006296785,1001.414063,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.004972171,948.9101124,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.004421507,900.5611511,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.003801592,848.1340206,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.003159503,800.1907895,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.002538884,749.7272727,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.002110752,702.3363229,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.001725958,651.2209632,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.00143575,601.6648794,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.049950994,998.4592275,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.033946669,953.7080745,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.022664527,900.2673267,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.015707884,847.0378072,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.012623042,800.3695652,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.009425627,750.3160622,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.007444862,698.3114754,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.005463049,647.0310559,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.1(ZrO2)0.8(Y2O3)0.05,0.003934005,603.4792899,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.013287497,1001.414063,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.01049161,951.2026266,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.008145666,900.5611511,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.006769421,850.0636833,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.005257475,798.4285714,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.004224479,749.7272727,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.003014983,699.4292101,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.002550136,651.2209632,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.002015908,602.8389262,0,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.08235734,998.4592275,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.066131637,951.1735537,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.051187767,902.5952381,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.034186247,849.1590909,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.023693131,800.3695652,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.016431037,748.5517241,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.010983922,698.3114754,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.006821533,648.4618974,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(BaO)1(CeO2)0.3(ZrO2)0.6(Y2O3)0.05,0.004563666,600.8938053,20,1.7,,https://doi.org/10.1016/S0167-2738(00)00777-3,O+H
(La2O3)0.35(SrO)0.3(Ga2O3)0.475(MgO)0.05,0.032,800,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.35(SrO)0.3(Ga2O3)0.475(MgO)0.05,0.018,702,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.35(SrO)0.3(Ga2O3)0.475(MgO)0.05,0.008,595,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.375(SrO)0.25(Ga2O3)0.475(MgO)0.05,0.062,800,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.375(SrO)0.25(Ga2O3)0.475(MgO)0.05,0.035,702,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.375(SrO)0.25(Ga2O3)0.475(MgO)0.05,0.016,595,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.4(SrO)0.2(Ga2O3)0.475(MgO)0.05,0.096,800,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.4(SrO)0.2(Ga2O3)0.475(MgO)0.05,0.055,702,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.4(SrO)0.2(Ga2O3)0.475(MgO)0.05,0.025,595,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.425(SrO)0.15(Ga2O3)0.475(MgO)0.05,0.126,800,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.425(SrO)0.15(Ga2O3)0.475(MgO)0.05,0.069,702,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.425(SrO)0.15(Ga2O3)0.475(MgO)0.05,0.031,595,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.177827941,900,1.00E-17,0,,https://doi.org/10.1021/ja00088a016,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.177827941,900,1.00E-12,0,,https://doi.org/10.1021/ja00088a016,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.177827941,900,1.00E-07,0,,https://doi.org/10.1021/ja00088a016,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.177827941,900,2.00E+01,0,,https://doi.org/10.1021/ja00088a016,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.196461328,1000,1.00E-02,0,,https://doi.org/10.1021/ja00088a016,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.084,800,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.045,702,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.45(SrO)0.1(Ga2O3)0.475(MgO)0.05,0.02,595,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.475(SrO)0.05(Ga2O3)0.475(MgO)0.05,0.053,800,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.475(SrO)0.05(Ga2O3)0.475(MgO)0.05,0.029,702,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(La2O3)0.475(SrO)0.05(Ga2O3)0.475(MgO)0.05,0.013,595,1.00E-03,0,,https://doi.org/10.1111/j.1151-2916.1998.tb02662.x,O
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,0.000690368,850.1884058,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,0.000558633,803.3888889,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,0.00042873,753.4900662,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,0.000385662,708.0126582,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,0.000295981,666.3939394,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,0.000252522,617.8045977,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,9.73881E-05,569.3913043,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
(BaO)1(CeO2)0.45(ZrO2)0.45(Sc2O3)0.05,6.37673E-05,525.9690722,0,3,,https://doi.org/10.1016/j.ssi.2007.02.004,H
